track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_album_release_year,track_album_release_decade
0rwrNoVmmr7iLxY3VFqjJ8,Double Trouble,Lynyrd Skynyrd,0,6TBwXfQCeLoVIOW53dNLqz,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.673,0.805,2,-8.797,1,0.0369,0.397,0.0,0.131,0.82,96.004,169307,2008,2000s
2RaVpm8NbOkejowL9KlSO8,Was I Right Or Wrong,Lynyrd Skynyrd,0,6TBwXfQCeLoVIOW53dNLqz,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.397,0.343,8,-10.609,0,0.0396,0.12,0.042,0.364,0.443,127.7,323267,2008,2000s
00MI0oGDVJYM1qWbyUOIhH,867-5309 / Jenny,Tommy Tutone,43,6lqQzf2MGsTQ577cGXIfcK,867-5309 / Jenny,2008-04-09,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.73,0.785,2,-7.201,1,0.0456,0.0418,0.00669,0.123,0.724,137.639,231080,2008,2000s
5zS9mvTXCSPToAYlSHiG4i,Juke Box Hero - 2008 Remaster,Foreigner,42,4VRXqPaa2ZTwC2AG364RWO,No End in Sight: The Very Best of Foreigner,2008-07-08,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.33,0.707,9,-3.7,1,0.0766,0.083,0.0,0.0565,0.517,176.997,262453,2008,2000s
19kuZ0IExry8qYJ4lU2A0r,Jump - 2004 Remaster,Van Halen,40,2hVkDqsVl8kgY3XHLA32xk,Rhino Hi-Five: Metal,2006-05-16,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.546,0.843,0,-5.821,1,0.0326,0.12,4.98e-05,0.0618,0.783,129.894,244107,2006,2000s
5LY8GsHfU7G6tmeXxStEb6,No More Mr. Nice Guy - Remastered Version,Alice Cooper,40,1d4QbAGdK7t9IgKQ7fI6SP,Mascara & Monsters: The Best Of Alice Cooper,2001,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.533,0.703,2,-6.364,1,0.0423,0.184,0.0,0.101,0.612,128.761,186093,2001,2000s
3rfEkOyccbDSBNBi4xQLnm,Lick It Up,KISS,0,7A99fQodh9Y82exdGrheqD,Rock Star,2001-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.678,0.824,2,-4.895,1,0.0583,0.128,5.15e-06,0.248,0.546,120.208,236600,2001,2000s
1LqimLGplEGwREUMplhIcC,Shout at the Devil,Mötley Crüe,0,2YNdfTJBaK7pdS3BkKsCeL,The Greatest Hits,2009,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.505,0.956,0,-4.62,1,0.0798,0.0184,0.000176,0.103,0.503,94.969,195853,2009,2010s
1sRNnxZZDt6rPyvSbCw5im,Rainbow in the Dark,Dio,41,5S4xY8waajVpGqGKAcUdTx,The Very Beast Of Dio,2000-09-22,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.501,0.809,9,-12.12,0,0.0351,0.00113,0.0831,0.0343,0.611,117.512,254240,2000,2000s
2yEcS5L2x98hPVjRn5TVnN,Crazy Train - 2002 Version,Ozzy Osbourne,32,0el3EEf66jesDme98lUMCA,The Essential Ozzy Osbourne,2003-02-11,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.48,0.923,9,-3.587,1,0.0571,0.0179,0.000802,0.288,0.592,137.61,290027,2003,2000s
3zoTVFoX4ecPuwqKoTshPF,Wild Side,Mötley Crüe,0,2YNdfTJBaK7pdS3BkKsCeL,The Greatest Hits,2009,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.59,0.899,0,-4.614,1,0.0363,0.00763,0.000922,0.386,0.442,115.1,281960,2009,2010s
6HzZhqXNyfJxuvQ9zfCc1U,Faithfully,Journey,53,5pfpXvoJtSIFrbPIoBEv3R,The Essential Journey,2001-09-19,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.393,0.547,11,-7.776,1,0.0291,0.263,0.0,0.104,0.307,129.677,266267,2001,2000s
463j73X5yU9FdnoI0XaU9k,You're All I've Got Tonight,The Cars,29,6ooUxOl89UHr11ADJjGQlH,Complete Greatest Hits,2002-02-19,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.583,0.855,11,-7.972,0,0.0404,0.00417,0.144,0.237,0.664,122.425,254707,2002,2000s
0aEb1gDzaQMb53iXXoM7Lj,The Kids Are Alright - Mono/Stereo Version,The Who,0,1jkd5zta1g1eFz6zuzupyW,Greatest Hits,2009-12-21,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.301,0.593,2,-9.534,1,0.0343,0.00359,0.0,0.131,0.754,134.314,187053,2009,2010s
0ygHFKdqHqikl2mOFtGeRQ,Free Fallin',Tom Petty and the Heartbreakers,2,7ait6chB3O3C1fMGUDJhtu,Anthology: Through The Years,2000-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.587,0.661,5,-6.494,1,0.0241,0.035,0.0,0.0677,0.674,84.307,258360,2000,2000s
7uDhxDSeMgt6QNsYhlw7OU,My Generation - Original Mono Version,The Who,0,1jkd5zta1g1eFz6zuzupyW,Greatest Hits,2009-12-21,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.375,0.832,0,-7.009,0,0.0928,0.224,0.000224,0.35,0.764,95.993,197773,2009,2010s
7d7nFnedVJnEeeGMMNhyKC,Run To The Hills,Iron Maiden,0,1BiC2uDlpjUyCY4ZGybdfA,Somewhere Back In Time,2008-05-13,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.223,0.952,0,-4.635,1,0.0861,0.0123,0.000446,0.216,0.472,173.487,233407,2008,2000s
2oBoGj6WvCA3dUcpJ4L9Pb,I Won't Back Down,Tom Petty and the Heartbreakers,1,7ait6chB3O3C1fMGUDJhtu,Anthology: Through The Years,2000-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.763,0.763,7,-4.75,1,0.0285,0.0714,4.34e-06,0.232,0.941,113.908,176507,2000,2000s
5lXG3SLCMVk7dJzp1YeMni,Shake It Up,The Cars,36,6ooUxOl89UHr11ADJjGQlH,Complete Greatest Hits,2002-02-19,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,215440,2002,2000s
2BdSaGVMxZzEeJYjjrlo6n,American Woman,Lenny Kravitz,51,1cW0de5T5fdedlS4YqvyCv,Greatest Hits,2000,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.669,0.7,1,-7.971,1,0.0714,0.024,0.0,0.0782,0.6,83.989,261707,2000,2000s
2ipxxnFmqMLWLcjpiIaKMc,Pride (In The Name Of Love),U2,34,72jdJEV95RFo6oecTO5tVk,U218 Singles (Deluxe Version),2006-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.451,0.918,4,-3.414,1,0.0329,0.00178,0.00156,0.688,0.695,106.033,229040,2006,2000s
4Ua2SU25r2XCnT8CpmYAyM,Afro Beat Blues (Feat. Ojah),Hugh Masekela,2,3kAccw0xfJEIayWAiyvKI4,Presents the Chissa Years 1965-1975,2006-07-24,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.778,0.83,10,-7.093,0,0.072,0.466,0.357,0.111,0.888,95.887,407160,2006,2000s
0Ky98GMSlZQdctbAhU3I0Z,You Are My Heart,Rex Williams,50,3oMy0b5i9EbBUR02bYIKZv,Nigeria 70 - Lagos Jump,2008-05-12,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.664,0.681,7,-7.458,1,0.0366,0.481,0.0232,0.225,0.604,97.501,193000,2008,2000s
2pm72A1aBHKwqr05xaDW8h,It's Not Easy,Ofege,44,1TQtU1pMPnhKv3Nz23TGMI,Forge Your Own Chains: Heavy Psychedelic Ballads And Dirges 1968-1974,2009-11-17,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.52,0.824,2,-4.286,1,0.0462,0.324,4.76e-06,0.147,0.517,79.39,260880,2009,2010s
4bGdBAWrCkz4ZxXbWOreoK,In the Jungle - Instrumental,The Hygrades,10,3da6by8KHBpcDs75FF4lDV,Nigeria Rock Special: Psychedelic Afro-Rock & Fuzz Funk in 1970's Nigeria,2009-08-10,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.735,0.87,2,-4.916,0,0.0454,0.337,0.218,0.149,0.837,104.287,189107,2009,2010s
6lXQpIvwBSi7u1BTfud2N0,Acid Rock,The Funkees,9,3da6by8KHBpcDs75FF4lDV,Nigeria Rock Special: Psychedelic Afro-Rock & Fuzz Funk in 1970's Nigeria,2009-08-10,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.727,0.624,5,-6.274,1,0.128,0.172,0.791,0.0928,0.935,145.748,174507,2009,2010s
63xoPxJFZUrgNKJtnmDPaZ,Kenimania,Monomono,12,3da6by8KHBpcDs75FF4lDV,Nigeria Rock Special: Psychedelic Afro-Rock & Fuzz Funk in 1970's Nigeria,2009-08-10,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.671,0.86,11,-9.071,0,0.0432,0.0847,0.834,0.154,0.901,96.674,277787,2009,2010s
7lSNZV9U8D7BnzwTIM8zlG,Greetings,Joni Haastrup,40,4Qdl3L0yx9NmcbupcyhdSf,Nigeria 70 - Funky Lagos,2009-03-23,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.653,0.875,9,-5.232,1,0.125,0.0164,0.0311,0.377,0.789,116.956,373333,2009,2010s
1C493ttl2J8v0Glb3jzPjQ,Keleya,Moussa Doumbia,28,0asepq8bUj1HDuIvLO1Pjz,World Psychedelic Classics: Love's A Real Thing,2005-03-07,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.79,0.63,11,-9.657,0,0.102,0.907,0.0669,0.347,0.453,121.101,402333,2005,2000s
2YvGLm7HGIRwzH1pgQDmRP,Secret Agent,Tony Allen,1,6h1aeEO1kgBipcysl27xB7,Secret Agent,2009-06-08,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.721,0.604,10,-10.224,1,0.0302,0.28,0.216,0.225,0.95,119.98,320493,2009,2010s
4XEQqy7GlKVKKoC34yE0RU,Spoons,Malian Musicians,37,40ncJvz2FvF1Z4EvpE3vU9,Mali Music,2002-04-15,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.285,0.419,9,-13.454,0,0.0427,0.697,0.0205,0.249,0.55,120.026,319293,2002,2000s
1D3NaA8JL6QrKoYNj4BKN0,Hyena,Jamshied Sharifi,0,63Llqn2jgqa0yKscAVGsuK,Footsteps In Africa - The Soundtrack,2009-09-18,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.679,0.474,2,-15.384,0,0.0311,0.47,0.841,0.0727,0.753,130.019,173000,2009,2010s
4ttKTDA9f5i2dAPSOqTRtB,Fafa,Vieux Farka Touré,0,6ulGA7Fh0lxzmlG1r6OOwR,Fondo,2009-05-26,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.441,0.611,10,-5.61,1,0.0314,0.744,0.295,0.168,0.35,92.581,303227,2009,2010s
5JbsyfzMUtqXKgx9s4oqn1,Smoke on the Water - 2012 Remaster,Deep Purple,28,3vf9XhG5wL3J0kVZhCEumf,Machine Head (2016 Version),2001-01-30,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.595,0.682,0,-9.205,1,0.0281,0.117,0.335,0.0963,0.804,114.243,339947,2001,2000s
69eihm0ByPDKtOnZ2B9mA7,Hot Child In The City - (Pre-Order Exclusive),Nick Gilder,46,6ndJxKyXX7qUDW0c5p4d1o,Hot Child In The City,2001-01-01,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.799,0.71,4,-5.099,1,0.0397,0.0367,0.000372,0.12,0.767,110.732,214960,2001,2000s
3bbUkaQYGQHkx1TJi7gPSL,Kryptonite,3 Doors Down,16,6P77jds0hG6gVzUuIQVj7E,The Better Life - Deluxe Edition,2007-01-01,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.547,0.87,11,-5.098,0,0.0286,0.00494,3.48e-05,0.161,0.514,99.014,233827,2007,2000s
4VHvZjaD1sdWA7vC4Dm2Au,Roadhouse Blues - New Stereo Mix,The Doors,53,3OIjlStgBVQfGjkiftDAZp,The Future Starts Here: The Essential Doors Hits,2008-01-28,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.602,0.668,9,-8.023,1,0.0308,0.0929,4.79e-06,0.0708,0.753,120.229,248147,2008,2000s
6bOTe8T116DNpwp2H6Hxgh,Money For Nothing,Dire Straits,8,0eB4vHv83yYk1pMim2NIar,The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition),2005-11-07,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.644,0.776,7,-6.803,0,0.0376,0.037,0.000107,0.0591,0.604,134.199,504200,2005,2000s
4o6dYxgEN6ZIlY8rwdrSPz,Panama - 2004 Remaster,Van Halen,35,4RJcoQhc3aupccH9YnZ69o,The Very Best of Van Halen (UK Release),2004,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.489,0.977,8,-4.809,1,0.128,0.000915,4.82e-05,0.0757,0.425,141.045,212560,2004,2000s
6fZO4Uk2yM4MwrY13n2zBI,(Don't Fear) The Reaper - Single Version,Blue Öyster Cult,1,24atu8BmjlxBrHAS8aWQS1,The Singles Collection,2005,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.419,0.909,0,-10.258,1,0.0639,0.00239,1.68e-05,0.24,0.494,142.217,228867,2005,2000s
7u5dBtASrtOuBTTZjJrvuJ,My Hero,Foo Fighters,60,1zCNrbPpz5OLSr6mSpPdKm,Greatest Hits,2009-11-03,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.364,0.925,4,-4.224,1,0.0659,6.01e-05,0.000251,0.0603,0.301,153.981,258973,2009,2010s
6crBy2sODw2HS53xquM6us,Tribute,Tenacious D,65,1AckkxSo39144vOBrJ1GkS,Tenacious D,2001-08-30,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,248053,2001,2000s
1i8TVeZA6ZiSyrdLKQ4DEd,Cats In The Cradle,Ugly Kid Joe,7,4saAsJgmmKqFWTzaTdiYzC,Rock,2003-01-01,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.473,0.454,8,-11.115,1,0.0316,0.226,1.77e-06,0.0776,0.462,75.788,241000,2003,2000s
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,78,5fKL7vMTXvhR9tov8Kqt3u,Silver Side Up,2001-09-11,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840,2001,2000s
1DgMJfHxwxypi3CpC8veV3,Take Me to the River - 2003 Remaster,Talking Heads,37,1UIoS9WbxcNNmvUGkWlfzU,The Best of Talking Heads,2004-08-17,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.651,0.446,6,-9.571,0,0.0268,0.245,0.0104,0.058,0.862,99.896,301000,2004,2000s
3rXfT58koa2PevJMNT5ahk,The One Thing,INXS,26,39m0WJayCNzHckJmrLyvmf,The Best Of INXS,2002-06-04,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.449,0.942,9,-4.23,1,0.108,0.0493,0.00565,0.273,0.356,137.557,205427,2002,2000s
4trhHl9s0gsBsm2FLPll03,Crimson And Clover,Tommy James,0,5VPafQlpocmVwSYCpjES5x,40 Years,2008-10-28,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.449,0.698,11,-6.791,1,0.0655,0.125,0.163,0.178,0.624,83.18,202227,2008,2000s
0HZlND4giwzgolBpaNIRGV,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,55,1kVipwgtVNAaHM7Py341Ch,The Age Of Aquarius,2000-03-23,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.293,0.74,7,-6.098,1,0.0399,0.446,0.00151,0.0998,0.516,118.23,289293,2000,2000s
1oDUsoyto2Yu6hBFxVyMqw,"Yester-Me, Yester-You, Yesterday",Stevie Wonder,0,5nwBtLyOuY8tNUxH4cRuwH,Best Of/20th Century,2005-01-01,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.321,0.482,11,-5.955,1,0.0303,0.0137,0.0,0.0693,0.615,201.758,182280,2005,2000s
7t5G1WOeZAf3H8IiSzE4uW,Desperado - 2013 Remaster,Eagles,43,5J0VCIp4TTsZBKOqWdbBSa,The Very Best of the Eagles (2013 Remaster),2003-10-21,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,213713,2003,2000s
6l5XnGdX73q4zuniAQgKYC,Can't Stand Losing You - Remastered 2003,The Police,26,3s9o7LSofJfIZafUgkDe9O,Every Breath You Take The Classics,2003-01-01,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.736,0.793,2,-5.305,0,0.29,0.0633,0.00079,0.0531,0.912,141.959,178427,2003,2000s
6PF9OvMNlndPgJ4ArsJCq3,One Thing Leads To Another,The Fixx,0,5jyYlJdBiy75c2SBe0xq9K,Radio Waves Of The 80's - Pop Hits,2003-01-01,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.785,0.948,5,-6.681,0,0.0477,0.185,0.0143,0.156,0.967,136.811,204587,2003,2000s
5q04ftJMH7VjaKEbNUz18u,Holding Back The Years,Simply Red,1,0emaOw64y1tYsdwKpWwzvP,Simply Red 25 The Greatest Hits,2009-02-03,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.696,0.514,10,-7.899,0,0.0252,0.654,4.31e-06,0.318,0.682,87.159,251587,2009,2010s
2sKDXzkpDYJZCP810LQ1Sg,Maggie May,Rod Stewart,0,7FW3V8ERYMn04fTY8rk8qX,The Definitive Collection - 1969-1978,2009-01-01,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.598,0.659,2,-7.663,1,0.0378,0.508,0.0638,0.11,0.546,129.462,346213,2009,2010s
6LnjelBSl5xYpdfhfFTJbX,Some Kind Of Wonderful,Grand Funk Railroad,48,4HmWOsD5ggw9It34pM7nUf,Greatest Hits: Grand Funk Railroad (Remastered),2006-01-01,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.846,0.721,2,-5.248,1,0.0494,0.163,0.0,0.194,0.637,121.42,203253,2006,2000s
4GHF75LwRT2Hsv9z3ZXpM8,Johnny B. Goode,Chuck Berry,8,4ftxTaRQdhKNoazScTMiiE,Johnny B. Goode/His Complete `50s Chess Recordings,2007-01-01,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.533,0.871,10,-6.085,1,0.0656,0.759,0.000186,0.337,0.97,167.841,159427,2007,2000s
03ZIYIkSXFEe8eKeG6qzE8,The Air Near My Fingers,The White Stripes,1,0rRNLpdA8nA8Sm8Fk490b9,Elephant,2003-04-01,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.469,0.735,7,-7.011,1,0.0395,0.323,6.35e-05,0.372,0.399,93.924,220347,2003,2000s
5c5a2Ptu8eyIpljhQHjIqk,Ain't No Rest For The Wicked - Original Version,Cage The Elephant,70,0KcRX7YkMZ4mwOkEiCb9zw,Cage The Elephant,2008-01-01,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,175493,2008,2000s
27rgTetikreqkvedaxrF5N,Grounds for Divorce,Elbow,56,25KJ3Be6nm3mvFOOKZU2TE,The Seldom Seen Kid,2008-01-01,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.526,0.756,2,-5.083,0,0.0266,0.4,2.39e-06,0.426,0.668,91.985,219453,2008,2000s
4ewmSyDLQ8Bl3Y6nRQsL7Q,Double Vision - 2008 Remaster,Foreigner,23,4VRXqPaa2ZTwC2AG364RWO,No End in Sight: The Very Best of Foreigner,2008-07-08,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.634,0.833,9,-5.117,0,0.0323,0.165,4.63e-05,0.162,0.799,129.587,224613,2008,2000s
0LHzd11GIXVmND7TfQnGiy,Bennie And The Jets,Elton John,50,5i8kfdER1rHnhzYcQc5KXX,70's Pop Number 1's,2007-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.657,0.724,0,-7.465,1,0.0648,0.301,5.54e-06,0.658,0.755,131.914,323453,2007,2000s
7nCUy2nKoBQQDwT5f2GDQW,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,1,2sXllDaZxKLSSHGe0deMWA,Rocket Man - Number Ones,2007-03-26,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.615,0.537,10,-9.315,1,0.0293,0.453,4.32e-06,0.0924,0.349,136.625,282013,2007,2000s
0bl3loogtnE6ssdEGb9GCn,I Heard It Through The Grapevine - Single Version,Creedence Clearwater Revival,1,1QRhshZbhwQPx2ooj27aXX,Creedence Covers The Classics,2009-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.917,0.649,2,-7.972,1,0.0419,0.131,0.00115,0.0536,0.752,117.626,231000,2009,2010s
4oE8zFdponjE1mtTi4geXA,Small Town,John Mellencamp,3,4apfDLU5QtNOu784u2Z2B5,Words & Music: John Mellencamp's Greatest Hits,2004-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.663,0.904,11,-2.656,1,0.033,0.182,0.00523,0.354,0.695,123.155,221440,2004,2000s
1DzQvaFztN7CnbqcXOO5k0,Come and Get Your Love - Re-Recorded,Redbone,0,5w025o7Bez9DkriD0wLLg5,Classic Soft Rock,2008-01-15,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.782,0.808,2,-8.374,1,0.0291,0.0298,0.0,0.161,0.971,104.983,176592,2008,2000s
7kigmgx2tJJsZHKaa2QC0w,Low Rider,War,36,4Y6E7J6tgFTcKCyvaktj5R,The Very Best Of War,2003-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.815,0.676,0,-9.68,1,0.047,0.0825,0.662,0.0508,0.991,139.764,191333,2003,2000s
36xEjbl8DtevPJgw6i9IuY,Feels like the First Time - 2008 Remaster,Foreigner,52,3RYi1mBYapOaGWQvwRjRjr,No End in Sight: The Very Best of Foreigner (Expanded),2008,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.499,0.802,7,-4.537,1,0.0547,0.0136,1.56e-06,0.128,0.504,107.705,232333,2008,2000s
2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,72,0u34k1ANjgZ47uQfG9yaLj,Greatest Hits: Huey Lewis And The News,2006-01-01,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,2006,2000s
2GVYPY8Sv7U7cJkDFu3Ft1,Smooth Criminal - Radio Edit,Michael Jackson,47,77dNyQA0z8dV33M4so4eRY,The Essential Michael Jackson,2005-07-19,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,0.854,0.957,8,-6.07,1,0.0705,0.156,0.622,0.308,0.628,118.185,257240,2005,2000s
09QZAEmdbq28OaNyqTOEvY,Icky Thump,The White Stripes,59,1Mu6HgmdfdiQTOZ8mPEyFU,Icky Thump,2007-06-15,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.424,0.632,9,-7.243,1,0.0922,0.021,0.0117,0.0545,0.356,97.694,254533,2007,2000s
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,73,3HFbH1loOUbqCyPsLuHLLh,Room On Fire,2003-10-28,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.486,0.666,9,-5.084,1,0.033,0.000563,0.789,0.101,0.741,157.992,219754,2003,2000s
3zwmW1gM4E8FlHXV5nE16u,Be Yourself,Audioslave,69,0HQhToIjonHnJRRPN4jeJU,Out of Exile,2005-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,278973,2005,2000s
4mpAm83XX1iS63l8wmkEC6,Spread Your Love,Black Rebel Motorcycle Club,58,5abOBUmWegGxl1YUi28ovw,B.R.M.C.,2001-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.415,0.901,2,-3.124,1,0.0428,0.00987,0.361,0.136,0.424,128.216,225333,2001,2000s
7wXJyWtRktzx7shORVNX5B,Strange Overtones,David Byrne,49,0mqvus9jydETK3A63iIG09,Everything That Happens Will Happen Today,2008-10-06,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.694,0.838,1,-6.942,1,0.0465,0.271,0.00326,0.612,0.809,109.976,256493,2008,2000s
7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,The Killers,77,1ujPmNlTMp41h4EG6OOBGR,Hot Fuss,2004-06-07,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.352,0.928,1,-3.71,1,0.0758,0.00113,0.0,0.0987,0.239,148.026,222107,2004,2000s
11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,77,6fb7z9rBdrjzpBTg1R1Bwp,Eyes Open,2006-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933,2006,2000s
1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,OK Go,63,1qN6qh1gwgrYTCdSq21gov,Oh No,2005-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813,2005,2000s
