track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_album_release_year,track_album_release_decade
4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,The Cure,75,0aEL0zQ4XLuxQP0j7sLlS1,Wish,1992-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,215160,1992,90s
2VmyLy2HQlkevZYboXHM5O,If You Tolerate This Your Children Will Be Next,Manic Street Preachers,61,3gUL89r4nMGlkjRdfiZfZW,This Is My Truth Tell Me Yours,1998-09-14,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.222,0.81,0,-6.189,1,0.0399,0.000188,0.0181,0.084,0.266,96.302,290960,1998,90s
1IsGA5ceSC4a5nxgAEYnQd,Only Happy When It Rains,Garbage,51,1Vze7jtjAVQOdIIQ8oO2X7,Garbage (20th Anniversary Deluxe Edition/Remastered),1995,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.511,0.827,1,-4.55,0,0.0323,3.77e-05,0.00103,0.208,0.486,121.459,236533,1995,90s
6UGpcXcENaUqQKPc6oqOe4,The Book of Love,The Magnetic Fields,60,2js3lkzAjWpD656NK7ZaJX,69 Love Songs,1999-09-14,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.484,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.117,0.332,98.516,162413,1999,2000s
2CdS3DRqWR5LAhy4hM5X9W,Laid,James,64,5pALyxshOPc8LLKggzNvQe,Laid,1993,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,156667,1993,90s
37EJtTS7jT5WUyXGZzrwnI,Santa Monica,Everclear,68,27qNa5ef0TpYV17dBY01U0,Sparkle And Fade,1995-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.491,0.942,7,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,191507,1995,90s
6PNvv1dmDbOWrAYwEcuKBX,Criminal,Fiona Apple,61,5gVBXH8MT6zfdRkjp7qT18,Tidal,1996-07-23,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.595,0.804,7,-7.911,0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,341533,1996,90s
3tRv4ZYZimrL27flnjgeR6,Every You Every Me,Placebo,66,2cDDG5rnwEgjNL8Q0cO9Zd,Without You I'm Nothing,1998-10-12,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.478,0.923,10,-7.547,1,0.0569,2.7e-05,0.719,0.325,0.165,133.134,213800,1998,90s
3pRaLNL3b8x5uBOcsgvdqM,Hallelujah,Jeff Buckley,72,7yQtjAjhtNi76KRu05XWFS,Grace,1994,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.323,0.136,0,-10.33,1,0.0318,0.931,0.00119,0.176,0.0828,96.88,413827,1994,90s
0EqtsCvcDjEz6svFsaV5HN,Save Me,Aimee Mann,56,6jbjx0LGKl11H6UtrgS2nV,Magnolia (Music from the Motion Picture),1999-12-07,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351,274493,1999,2000s
1300POeOaj8qho30FRHjgf,Cornflake Girl,Tori Amos,59,6VNuZLF98tsRYgqlIXAVCD,Under the Pink,1994-01-31,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.631,0.638,7,-8.958,1,0.0274,0.4,0.000516,0.216,0.812,133.739,305493,1994,90s
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,Sheryl Crow,65,7dC6axVAeBDpRMmNtRbpwU,Tuesday Night Music Club,1993-08-03,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,272107,1993,90s
407ltk0BtcZI8kgu0HH4Yj,Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds,65,4Gp9Ls1UqkrQRrTTxhvs6A,The Boatman's Call (2011 Remastered Version),1997,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.219,94.163,256120,1997,90s
4o7ZPI2fmEi3piRe0Hrfpy,Hey Jealousy,Gin Blossoms,59,484pzryEPqn6KSMLtP2c4f,New Miserable Experience,1992-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,236627,1992,90s
7aQjPecQdIuNd1sz3KCDhD,Lovefool,The Cardigans,69,56vFkneGivqQcoNQq362iZ,First Band On The Moon (Remastered),1996-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,193953,1996,90s
5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,68,0iIGP4Sxw3KR4OCFv2yvz8,Mellow Gold,1994-03-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,1994,90s
38paDDziQ57k1f4VfKTeGk,California Stars,Billy Bragg,60,0yTmT1i6yHb5EVyJOmIwGw,Mermaid Avenue,1998,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.622,0.736,9,-9.229,1,0.0292,0.422,1.18e-05,0.0829,0.723,110.24,298533,1998,90s
3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train,Soul Asylum,68,3EFhsxrJoH3yE3r8bHheE6,Grave Dancers Union,1992-01-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,265867,1992,90s
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,79,1VW1MFNstaJuygaoTPkdCk,(What's The Story) Morning Glory? [Remastered],1995-10-02,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,258773,1995,90s
3CMVjlbvNJMHDfYPX7xCpi,It's Oh So Quiet,Björk,60,3p7WXDBxhC5KS9IFXnwae7,Post,1995-06-13,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.461,0.129,3,-14.189,1,0.0565,0.652,0.0,0.07,0.246,129.19,218733,1995,90s
7H8zey5My6uNdD2TxeCb9F,Don't Speak,No Doubt,73,22MtHr01EzeL6jmc5uwpHC,Tragic Kingdom,1995-10-10,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,263000,1995,90s
6ctbCIikHbC6tSOL1rewQX,Low,Cracker,53,1pM1BsMVd8CuEpgCwbqmFO,Kerosene Hat,1993,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.329,0.646,7,-6.962,1,0.0283,0.0093,0.00469,0.101,0.471,173.974,276132,1993,90s
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,77,4UMjBXcRqIgMZ1XumU2x5T,Dizzy up the Girl,1998-09-11,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,1998,90s
4jKq1e80xAYixkIwt6YyV1,Brick,Ben Folds Five,56,3oz8kworUyU7oXjaEVhDsZ,Whatever And Ever Amen (Remastered Edition),1997-03-18,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.542,0.454,2,-10.247,1,0.025,0.645,0.00279,0.15,0.267,96.881,271720,1997,90s
6G8fblD9DbcEmaKOKDy3XL,Angel,Sarah McLachlan,49,4Z0SuRbaHi6Xiy0FbVvk8V,Surfacing,1997-07-15,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.399,0.0861,1,-14.679,1,0.037,0.948,1.39e-05,0.104,0.129,117.451,266026,1997,90s
7Hj5QvOZvdZKtlBuq8nTXE,Universal Heart-Beat,Juliana Hatfield,28,2nZ7s7lTPwZ4ZqhqN9GfPI,Only Everything,1995,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.534,0.814,2,-7.978,1,0.0717,0.0359,0.00539,0.721,0.686,127.967,205907,1995,90s
14sVnTYvfzo9sQM4RkQTaq,You Were Meant For Me,Jewel,65,3og7zxtvC4EmQiLrjg3Pf6,Pieces Of You,1995-02-28,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.582,0.33,6,-7.928,1,0.0347,0.791,1.48e-06,0.105,0.407,111.873,254480,1995,90s
1dQOMZz9SkT7ig0w65lQWC,This Year's Love,David Gray,66,0rK8K0z9sYhEhCW51v9jrp,White Ladder,1998-11-02,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.33,0.167,8,-11.635,1,0.0311,0.731,3.08e-05,0.101,0.202,164.954,245533,1998,90s
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,76,2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,1999,2000s
1AfYo6cKm3yHsJHdmNoGO1,Interstate Love Song,Stone Temple Pilots,71,2vi1ddPi3fY7vePMqxUVob,Purple,1994-06-07,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,193613,1994,90s
6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,R.E.M.,73,0BiNb8HYR4JvuxUa31Z58Q,Automatic For The People,1992-01-01,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,1992,90s
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,78,2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,1999,2000s
4xqw8JSmfNdHLCuT23pHiv,Last Goodbye,Jeff Buckley,13,07Fr36M0hRPJrSJMFWGnvD,Grace (Legacy Edition),1994,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.492,0.845,2,-5.686,1,0.0442,0.0297,0.00121,0.209,0.495,86.988,275493,1994,90s
3SVAN3BRByDmHOhKyIDxfC,Karma Police,Radiohead,74,7dxKtc08dYeRVHt3p9CZJn,OK Computer,1997-05-28,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.36,0.505,7,-9.129,1,0.026,0.0626,9.22e-05,0.172,0.317,74.807,264067,1997,90s
5Xak5fmy089t0FYmh3VJiY,Black,Pearl Jam,75,5B4PYA7wNN4WdEXdIJu58a,Ten,1991-08-27,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,342653,1991,90s
2gANywSFYF58YFMPdDSAjC,Stand by Me,Oasis,67,5WsCU95SaumguegxnC87TV,Be Here Now,1997-08-21,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.214,0.828,7,-2.66,1,0.0383,0.0142,1.61e-06,0.161,0.388,169.876,356600,1997,90s
0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,Oasis,73,1VW1MFNstaJuygaoTPkdCk,(What's The Story) Morning Glory? [Remastered],1995-10-02,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.327,0.938,0,-3.237,1,0.0645,0.0708,3.79e-06,0.148,0.326,162.937,289560,1995,90s
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,Extreme,67,7DKHQxJTI32UyCdDdGwvRC,Extreme II - Pornograffitti,1990-01-01,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,334107,1990,90s
1Jaah2tmN9Hv81A87KZ1MU,Torn,Natalie Imbruglia,69,38alWeQVP9UUAGJvLptys9,Left Of The Middle,1997-11-24,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.608,96.308,244667,1997,90s
0QnONzv3TvHAWk294h6DaQ,Last Kiss,Pearl Jam,70,11BDZR6NRHwPiPy1WQr4Jf,Last Kiss,1999,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,1999,2000s
3bE5slaVEfaDreqARl6k4M,Yellow Ledbetter,Pearl Jam,69,1WJ3UbOi2QYGuRgXCc9FIV,Jeremy,1991,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587,1991,90s
1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,Bon Jovi,73,2FbviTPUjgJJUxsGM1sGDq,Keep The Faith,1992-11-03,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.309,0.596,5,-5.599,1,0.0293,0.101,0.0,0.21,0.161,164.587,394400,1992,90s
0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,72,0PqCkTvKFJxzr9uujq7a3T,Duran Duran,1993-02-15,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,340200,1993,90s
612VcBshQcy4mpB2utGc3H,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,73,3ebyEGol0Abc7VAxYf7vEg,Unplugged (Deluxe Edition),1992-08-25,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,280000,1992,90s
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,73,13btXEnBerpA1UjIVtsMAR,Maybe You've Been Brainwashed Too,1998-01-01,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,300773,1998,90s
3yUcJwYu7fXAfqMj9krY6l,Thank You,Dido,68,7ydMeYrv8bFFRkkHepoJM4,No Angel,1999,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.725,0.583,1,-9.942,0,0.0424,0.3,0.000215,0.0665,0.765,79.984,218360,1999,2000s
43z6scIZU2QcEieMQFAJRG,There She Goes,Sixpence None The Richer,63,0PrcwzkQVEy4y6JPvT5bix,Sixpence None the Richer,1997,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.498,0.789,10,-5.724,1,0.0319,0.000856,5.83e-06,0.104,0.455,120.176,164280,1997,90s
3JfkNCiXjHEVkbFfCQ417E,Erase / Rewind,The Cardigans,60,5DiOwioOBqVCSH6IwGBXEc,Gran Turismo (Remastered),1998-01-01,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.743,0.697,11,-6.079,0,0.0276,0.000504,0.0126,0.106,0.585,103.642,218505,1998,90s
6CKoWCWAqEVWVjpeoJXyNH,Shape Of My Heart,Sting,72,5kV0KBXfELibs6qQJLmOtg,Ten Summoner's Tales,1993-03-09,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,279227,1993,90s
1M2nd8jNUkkwrc1dgBPTJz,Angels,Robbie Williams,73,31Sx9uz9KqlvmX07Pvp0wN,Life Thru A Lens,1997-01-01,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95e-06,0.1,0.236,150.22,265000,1997,90s
4lO57zZGFcj7vSY4QhfVDq,She's The One,Robbie Williams,67,4sgNyq4LbcoRnNhte25GPs,I've Been Expecting You,1998,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668,258027,1998,90s
2pX4FpOgwItRVPPUFdRcxA,Smooth (feat. Rob Thomas),Santana,59,1n12Kl9IoHSk65OcZDutSH,Supernatural (Legacy Edition),1999,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,294987,1999,2000s
6OgWHP8rRXiq7VMaryVaVo,Sonnet,The Verve,61,52AeC4gwbxDfFlLHgK1ByD,Urban Hymns (Remastered 2016),1997-09-29,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.433,0.725,0,-7.296,1,0.0244,0.12,4.34e-05,0.225,0.376,89.059,261360,1997,90s
3MCuDi4gQrf7Xms8lTpTAx,Don't Go Away,Oasis,60,5WsCU95SaumguegxnC87TV,Be Here Now,1997-08-21,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.426,0.838,0,-4.38,1,0.0362,0.0532,3.02e-06,0.0829,0.182,81.089,288600,1997,90s
1GTPxha6U7x9ElVxkQw3OK,Firestarter,The Prodigy,64,2NkwB9shQioKcbNhPf2EbP,The Fat of the Land - Expanded Edition,1997,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.534,0.946,11,-5.167,1,0.0793,0.00339,0.442,0.164,0.379,141.517,279800,1997,90s
5zRuPOBoe38AjACFMsxkof,Army Of Me,Björk,57,3p7WXDBxhC5KS9IFXnwae7,Post,1995-06-13,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.461,0.692,6,-9.227,1,0.0337,0.00833,8.94e-05,0.292,0.525,172.246,234107,1995,90s
0jPibF4bsrW5kLxEWYoxM7,Tilt,Scott Walker,15,0vd2UrnAUlxVHlVFwmgiNC,Tilt,1995-01-01,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.438,0.447,4,-11.569,1,0.102,0.32,0.00839,0.0669,0.287,89.944,313227,1995,90s
0s1PewZjIU8DJqxktjeZaX,"I Had a Dream, Joe - 2010 Remastered Version",Nick Cave & The Bad Seeds,29,5WtxUsdAkyi39GlR9yhD1k,Henry's Dream (2010 Remastered Version),1992,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.354,0.873,7,-6.016,0,0.0588,0.00107,0.0,0.207,0.35,129.139,222613,1992,90s
4Qievb8Mqy0qxdLNVl02zt,Been Caught Stealing,Jane's Addiction,57,2Jkbi83HTSfqEd0CBdYwpU,Ritual De Lo Habitual,1990-08-21,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.639,0.929,0,-4.762,1,0.212,0.00326,0.0501,0.242,0.688,103.758,214707,1990,90s
4dPKQxaraW6CG1rTBzV6DW,My Iron Lung,Radiohead,55,500FEaUzn8lN9zWFyZG5C2,The Bends,1995-03-28,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.242,0.859,0,-8.4,1,0.0663,0.056,0.116,0.38,0.671,96.929,276427,1995,90s
6sOCmuWkp0anAqgfLqzNjH,Loverman - 2011 Remastered Version,Nick Cave & The Bad Seeds,47,0Ewp4PEIzkcAyrC463a5xF,Let Love In (2011 Remastered Version),1994-04-18,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.279,0.49,5,-7.67,0,0.0371,0.000849,0.0602,0.433,0.389,138.823,381480,1994,90s
5HBUDrdplsitbrwYYXFH6u,The Garden,Einstürzende Neubauten,28,3A0qgmzZ6HTvQqKot1bNYP,Strategies Against Architecture III,1991-05-21,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.374,0.295,2,-8.281,0,0.0317,0.108,0.0141,0.0983,0.126,93.371,313307,1991,90s
7mW4uXsGvXaqZQh6bcd1Tf,Manhattan,Scott Walker,15,0vd2UrnAUlxVHlVFwmgiNC,Tilt,1995-01-01,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.449,0.33,9,-12.452,0,0.0338,0.0118,0.186,0.0898,0.113,124.489,365440,1995,90s
0R332cdlS9LyE0Ge2PSlVC,Climbing Up the Walls,Radiohead,56,7dxKtc08dYeRVHt3p9CZJn,OK Computer,1997-05-28,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.172,0.655,11,-7.476,0,0.042,0.0971,0.128,0.195,0.221,78.653,285200,1997,90s
5H9y7se06T9etwuJs47e2m,Shivers,The Witches,19,1y6Ri52jO9w9R03BTcvhX9,המכשפות מתכסות,1996-03-01,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.566,0.412,2,-9.218,1,0.0291,0.0918,8.04e-05,0.0872,0.184,114.914,288533,1996,90s
113VT0dXCsqDAAfe8JQ2xm,Grace,Jeff Buckley,12,07Fr36M0hRPJrSJMFWGnvD,Grace (Legacy Edition),1994,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.546,0.865,2,-5.704,1,0.0455,0.113,3.08e-05,0.246,0.239,128.014,322147,1994,90s
4SE81CrzH0qPA8KHqM9Syz,Just,Radiohead,61,500FEaUzn8lN9zWFyZG5C2,The Bends,1995-03-28,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.291,0.767,7,-6.913,0,0.0862,0.000401,0.0119,0.0763,0.358,175.699,234800,1995,90s
6i0C8nAgzPr3vhbOMnDgTK,Chocolate Jesus,Tom Waits,42,7cAcex6xw4fP67ltgn1gm3,Mule Variations (Remastered),1999-04-27,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.719,0.261,10,-13.271,0,0.121,0.746,8.5e-05,0.104,0.453,104.862,235040,1999,2000s
1riX7P7D7CL0ui06UqBquh,Farmer In The City,Scott Walker,33,0vd2UrnAUlxVHlVFwmgiNC,Tilt,1995-01-01,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.329,0.177,9,-14.42,1,0.0422,0.92,0.0327,0.0756,0.109,82.701,398067,1995,90s
5oPUBUzrAnwvlmMzl1VW7Y,Breathe,The Prodigy,66,2NkwB9shQioKcbNhPf2EbP,The Fat of the Land - Expanded Edition,1997,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.679,0.822,9,-6.117,1,0.0498,0.0091,0.871,0.0388,0.32,130.036,334800,1997,90s
6n7GUf2h8D2Ad2wUy5s7nE,Lucky,Radiohead,57,7dxKtc08dYeRVHt3p9CZJn,OK Computer,1997-05-28,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.206,0.4,11,-9.813,0,0.0324,0.053,0.638,0.111,0.196,133.442,258813,1997,90s
7FTf3bJuCq5UYHjUwggKNB,Scene Seven: I. The Dance of Eternity,Dream Theater,52,1QZi8laY96nhaeGSklvN4D,"Metropolis, Pt. 2: Scenes from a Memory",1999-01-01,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.338,0.922,2,-6.783,1,0.0709,0.0107,0.877,0.515,0.526,122.311,373693,1999,2000s
5QH3pNXpDzSIMziqX9lL1l,You Look Like Rain,Morphine,49,6NuVZbtcscN4RpgZd5UzQy,Good,1993,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.56,0.184,5,-19.301,1,0.0612,0.654,8.46e-05,0.142,0.31,100.596,220040,1993,90s
33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,Lit,70,3w5Uz3q4SJze14P60ZChsp,A Place In The Sun,1999-02-23,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.494,0.946,4,-2.757,1,0.0637,0.00129,0.0,0.398,0.741,103.408,169027,1999,2000s
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,74,2gToC0XAblE9h3UZD6aAaQ,Third Eye Blind,1997-04-08,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.64,0.864,7,-6.576,1,0.0315,0.00832,0.0,0.123,0.7,102.026,268360,1997,90s
0nnwn7LWHCAu09jfuH1xTA,Slide,The Goo Goo Dolls,69,4UMjBXcRqIgMZ1XumU2x5T,Dizzy up the Girl,1998-09-11,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,212067,1998,90s
5vYA1mW9g2Coh1HUFUSmlb,3AM,Matchbox Twenty,68,4vUXTcKz7tXxrNl84meN6i,Yourself Or Someone Like You,1996-10-01,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031,225947,1996,90s
5K7AMlpc4796JRWXb26nCV,I'll Be,Edwin McCain,70,1JB1Zvcddt81PiipQQC319,Misguided Roses,1997,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.371,0.609,11,-5.524,1,0.0295,0.386,0.0,0.104,0.426,136.526,266533,1997,90s
2skmOCFU64Bg7Ytkgwliwe,All For You,Sister Hazel,63,2lHGAzINLOdD0505xdjpyZ,...Somewhere More Familiar,1997-01-01,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.633,0.754,8,-6.495,1,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,218707,1997,90s
1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,Hootie & The Blowfish,68,5AYmpTfdv1OoASUJ5rZB7K,Cracked Rear View,1994-07-01,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,229587,1994,90s
